Quintiles Transnational Holdings,2
Cheniere Energy,2
Big Three Industries,2
LandAmerica Financial,2
Momentive Specialty Chemicals,2
First Interstate Bancorp,2
U.S. Office Products,2
Ventas,2
Morrison Knudsen,2
Regeneron Pharmaceuticals,2
Qurate Retail,2
NTL Europe,2
Meritor,2
Boise Cascade Holdings,2
America Online,2
Valassis Communications,2
J.M. Huber,2
MetroPCS Communications,2
Booz Allen Hamilton,2
Tredegar Industries,2
Embarq,2
U.S. Healthcare,2
Southern Pacific Rail,2
Marion Laboratories,2
BlueLinx Holdings,2
US Foods,2
Andersons,2
Lehman Brothers Holdings,2
Wisconsin Dairies Cooperative,2
Avis Rent A Car,2
Sudbury,2
Great Northern Nekoosa,2
CA,2
NL Industries,2
Western Gas Resources,2
International Steel Group,2
Jefferies Financial Group,2
Rexene,2
Tyco Laboratories,2
HCA Healthcare,2
TEPPCO Partners,2
ProLogis,2
Laidlaw International,2
Pet,2
OM Group,2
NTL,2
Plains Resources,2
Corporate Express,2
Security Benefit,2
LPL Technologies,2
ON Semiconductor,2
United Services Automobile Association,2
R.H. Donnelley,2
Oshkosh Truck,2
AirTouch Communications,2
GEICO,2
Revlon,2
IQVIA Holdings,2
Sovereign Bancorp,2
Domino Sugar,2
Vishay Intertechnology,2
Cintas,2
J.P. Morgan Chase,2
Beacon Roofing Supply,1
Pennzoil-Quaker State,1
Bell Atlantic,1
Calumet Specialty Products Partners,1
BayNetworks,1
Reliance Steel & Alum.,1
Baxalta,1
Shaklee,1
Foamex International,1
JDS Uniphase,1
Service Corp. Intl.,1
Chrysler Group,1
Standard Motor Products,1
Calumet Specialty Products,1
Santa Fe Pacific,1
RPM International,1
Corn Products International,1
AGL Resources,1
Capital Cities/ABC,1
WLR Foods,1
Faberge,1
Priceline.com,1
Zurn Industries,1
Fairchild Industries,1
CenturyTel,1
Flowserve,1
Atari,1
United States Filter,1
Legg Mason,1
Champion Spark Plug,1
Walgreens,1
CVS/Caremark,1
Newmont Goldcorp,1
Sheller-Globe,1
Farmers Union Central Exch.,1
Windstream,1
Chicago Pacific,1
ReliaStar Financial,1
Jepson,1
HD Supply,1
Minstar,1
Armtek,1
L3Harris Technologies,1
DSC Communications,1
Principal Financial Group,1
Spiegel,1
J.P. Industries,1
Intuit,1
Brightpoint,1
Grand Union Holdings,1
MidAmerican Energy Holdings,1
Community Health Sys.,1
Motorola Mobility Holdings,1
Albertsons,1
Michaels Cos.,1
ARRIS Group,1
Hillshire Brands,1
HealthTrust,1
S&C Holdco 3,1
Travelers Property Casualty,1
Catalyst Health Solutions,1
EnLink Midstream,1
Texas Utilities,1
Fisher-Price,1
DuPont de Nemours,1
Grow Group,1
Vector Group,1
BrightPoint,1
ADC Telecommunications,1
Stater Bros. Holdings,1
Triangle Industries,1
United States Shoe,1
Memorex Telex,1
Borden Chemicals & Plastics,1
Envision Healthcare Holdings,1
ProSource,1
Associates First Capital,1
Oregon Steel Mills,1
Rykoff-Sexton,1
Du Pont Merck Pharmaceutical,1
First Fidelity Bancorp.,1
Tutor Perini,1
Pennwalt Corp,1
Brighthouse Financial,1
Aleris,1
Pillsbury,1
Ruddick,1
Caremark International,1
Budget Group,1
Spectrum Brands Holdings,1
Ivax,1
New England Mutual Life Ins.,1
US Pharmaceuticals,1
Integrated Health Services,1
Squibb,1
TEGNA,1
Chiquita Brands International,1
Oaktree Capital Group,1
Wayfair,1
Noble Energy,1
United Merchants & Mfrs.,1
Abex,1
Circle K,1
Marley,1
Roadway,1
AFG Industries,1
Manitowoc,1
ACX Technologies,1
PG&E,1
American Medical Holdings,1
A.H. Robins,1
Wendy's International,1
Graphic Packaging Holding,1
Continental,1
New England Electric Sys.,1
Standard Pacific,1
Avery,1
Electronic Arts,1
Travelers,1
Williams-Sonoma,1
Actavis,1
PolyOne,1
Interim Services,1
MCI,1
Foundation Health Systems,1
Coca-Cola European Partners,1
Nashua,1
MacMillan,1
AXA Financial,1
Uniroyal Goodrich Tire,1
Energy Transfer,1
Sipco,1
Lancaster Colony,1
Specialty Coatings International,1
Securian Financial Group,1
CalAtlantic Group,1
Pacific Resources,1
Shawmut National Corp.,1
Summit Bancorp,1
State Farm Insurance,1
Altice USA,1
Trane,1
Tellabs,1
Neiman Marcus,1
Zoetis,1
Sun Healthcare Group,1
Crosstex Energy,1
Mohasco,1
Wilson Foods,1
Adobe,1
Noxell,1
Toys 'R' Us,1
Union Planters Corp.,1
Lehman Brothers,1
Miniscribe,1
Giddings & Lewis,1
Warner Communications,1
Fruehauf,1
Universal Forest Prods.,1
Coach,1
Energy Transfer Partners,1
Old Republic Intl.,1
Apollo Group,1
Cooper Cos.,1
Post Holdings,1
Emhart,1
First Chicago Corp.,1
Tapestry,1
NSTAR,1
JP Morgan Chase,1
Spherion,1
Idacorp,1
Envision Healthcare,1
Keurig Dr Pepper,1
Washington Group Intl.,1
Adelphia Communications,1
Apollo Computer,1
Bank of America,1
Tonka,1
Xidex,1
Detroit Diesel,1
Horsehead Industries,1
Staff Leasing,1
Conduent,1
DowDuPont,1
Wyndham Destinations,1
Core-Mark International,1
Combustion Engineering,1
Mueller Industries,1
Sprague Technologies,1
Mercantile Bancorp.,1
Harbinger Group,1
Aramark Holdings,1
First Mississippi,1
Teleflex,1
Diebold,1
Transco Energy,1
Coleman,1
